cardName,cleanName,cardNumber,setName,setEra,supertype,cardSubType,stage,cardRarity,finishType,marketPrice
Wattrel,Wattrel,066/191,Surging Sparks,Scarlet & Violet,Pokemon,Lightning,Basic,Common,Normal,0.04
Wo-Chien,Wo-Chien,015/191,Surging Sparks,Scarlet & Violet,Pokemon,Grass,Basic,Uncommon,Reverse Holofoil,0.27
Wo-Chien,Wo-Chien,015/191,Surging Sparks,Scarlet & Violet,Pokemon,Grass,Basic,Uncommon,Normal,0.05
Xerneas,Xerneas,088/191,Surging Sparks,Scarlet & Violet,Pokemon,Psychic,Basic,Uncommon,Reverse Holofoil,0.17
Xerneas,Xerneas,088/191,Surging Sparks,Scarlet & Violet,Pokemon,Psychic,Basic,Uncommon,Normal,0.06
Yamask,Yamask,082/191,Surging Sparks,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Normal,0.04
Yamask,Yamask,082/191,Surging Sparks,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Reverse Holofoil,0.12
Zangoose,Zangoose,149/191,Surging Sparks,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Normal,0.04
Zangoose,Zangoose,149/191,Surging Sparks,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Reverse Holofoil,0.11
Zarude,Zarude,011/191,Surging Sparks,Scarlet & Violet,Pokemon,Grass,Basic,Rare,Holofoil,0.09
Zarude,Zarude,011/191,Surging Sparks,Scarlet & Violet,Pokemon,Grass,Basic,Rare,Reverse Holofoil,0.27
Zebstrika,Zebstrika,063/191,Surging Sparks,Scarlet & Violet,Pokemon,Lightning,Stage 1,Common,Normal,0.09
Zebstrika,Zebstrika,063/191,Surging Sparks,Scarlet & Violet,Pokemon,Lightning,Stage 1,Common,Reverse Holofoil,0.1
Zweilous,Zweilous,118/191,Surging Sparks,Scarlet & Violet,Pokemon,Darkness,Stage 1,Common,Normal,0.09
Zweilous,Zweilous,118/191,Surging Sparks,Scarlet & Violet,Pokemon,Darkness,Stage 1,Common,Reverse Holofoil,0.11
Pikachu ex - 247/191,Pikachu,247/191,Surging Sparks,Scarlet & Violet,Pokemon,Lightning,Basic,Hyper Rare,Holofoil,81.88
Surging Sparks Sleeved Booster Pack Case,,,Surging Sparks,Scarlet & Violet,unknown,,,,Normal,1254.32
Alolan Exeggutor ex - 248/191,Alolan Exeggutor,248/191,Surging Sparks,Scarlet & Violet,Pokemon,Dragon,Stage 1,Hyper Rare,Holofoil,10.06
Counter Gain - 249/191,,249/191,Surging Sparks,Scarlet & Violet,Trainer,Trainer - Pokemon Tool,,Hyper Rare,Holofoil,4.08
Gravity Mountain - 250/191,,250/191,Surging Sparks,Scarlet & Violet,Trainer,Trainer - Stadium,,Hyper Rare,Holofoil,11.1
Night Stretcher - 251/191,,251/191,Surging Sparks,Scarlet & Violet,Trainer,Trainer - Item,,Hyper Rare,Holofoil,10.44
Jet Energy,,252/191,Surging Sparks,Scarlet & Violet,Energy,Energy,,Hyper Rare,Holofoil,6.83
Surging Sparks Booster Bundle Case (LGS),,,Surging Sparks,Scarlet & Violet,unknown,,,,Normal,1024.41
Surging Sparks Single Pack Blister [Hisuian Arcanine],,,Surging Sparks,Scarlet & Violet,unknown,,,,Normal,14.72
Surging Sparks Single Pack Blister [Sinistcha],,,Surging Sparks,Scarlet & Violet,unknown,,,,Normal,14.75
Surging Sparks Fun Pack,,,Surging Sparks,Scarlet & Violet,unknown,,,,,
Surging Sparks Half Booster Box,,,Surging Sparks,Scarlet & Violet,unknown,,,,Normal,145.54
Surging Sparks Booster Bundle (Retail),,,Surging Sparks,Scarlet & Violet,unknown,,,,Normal,49.57
