productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extRetreatCost,extAttack2,extResistance
642171,Trubbish,Trubbish,https://tcgplayer-cdn.tcgplayer.com/product/642171_200w.jpg,3,24326,https://cpt.tcgcsv.com/rT87,2026-01-07T19:36:40.653,1,,0.03,0.2,19.98,0.17,0.05,Reverse Holofoil,059/086,Common,Darkness,70,Basic,[D] Drool (10),Fx2,2,[1D] Sludge Bomb (20),
642171,Trubbish,Trubbish,https://tcgplayer-cdn.tcgplayer.com/product/642171_200w.jpg,3,24326,https://cpt.tcgcsv.com/rT87,2026-01-07T19:36:40.653,1,,0.01,0.14,19.98,0.11,0.01,Normal,059/086,Common,Darkness,70,Basic,[D] Drool (10),Fx2,2,[1D] Sludge Bomb (20),
642172,Garbodor,Garbodor,https://tcgplayer-cdn.tcgplayer.com/product/642172_200w.jpg,3,24326,https://cpt.tcgcsv.com/sT87,2026-02-09T14:19:18.987,1,,0.01,0.13,19.98,0.07,0.01,Normal,060/086,Uncommon,Darkness,140,Stage 1,[D] Suffocating Gas (40),Fx2,3,[1DD] Gunk Shot (120)<br> Your opponent's Active Pokémon is now Poisoned.,
642172,Garbodor,Garbodor,https://tcgplayer-cdn.tcgplayer.com/product/642172_200w.jpg,3,24326,https://cpt.tcgcsv.com/sT87,2026-02-09T14:19:18.987,1,,0.04,0.21,19.98,0.18,0.06,Reverse Holofoil,060/086,Uncommon,Darkness,140,Stage 1,[D] Suffocating Gas (40),Fx2,3,[1DD] Gunk Shot (120)<br> Your opponent's Active Pokémon is now Poisoned.,
642173,Zorua,Zorua,https://tcgplayer-cdn.tcgplayer.com/product/642173_200w.jpg,3,24326,https://cpt.tcgcsv.com/tT87,2025-12-10T22:53:52.73,1,,0.03,0.2,19.98,0.21,0.03,Reverse Holofoil,061/086,Common,Darkness,70,Basic,[D] Take Down (30)<br> This Pokémon also does 10 damage to itself.,Gx2,1,,
642173,Zorua,Zorua,https://tcgplayer-cdn.tcgplayer.com/product/642173_200w.jpg,3,24326,https://cpt.tcgcsv.com/tT87,2025-12-10T22:53:52.73,1,,0.01,0.15,45.0,0.13,0.01,Normal,061/086,Common,Darkness,70,Basic,[D] Take Down (30)<br> This Pokémon also does 10 damage to itself.,Gx2,1,,
642174,Zoroark,Zoroark,https://tcgplayer-cdn.tcgplayer.com/product/642174_200w.jpg,3,24326,https://cpt.tcgcsv.com/vT87,2026-02-09T14:07:54.433,1,,0.04,0.25,19.98,0.21,0.09,Reverse Holofoil,062/086,Rare,Darkness,120,Stage 1,[D] Mind Jack (30x)<br> This attack does 30 damage for each of your opponent's Benched Pokémon.,Gx2,1,[3] Foul Play<br> Choose 1 of your opponent's Active Pokémon's attacks and use it as this attack.,
642174,Zoroark,Zoroark,https://tcgplayer-cdn.tcgplayer.com/product/642174_200w.jpg,3,24326,https://cpt.tcgcsv.com/vT87,2026-02-09T14:07:54.433,1,,0.01,0.18,19.98,0.15,0.05,Holofoil,062/086,Rare,Darkness,120,Stage 1,[D] Mind Jack (30x)<br> This attack does 30 damage for each of your opponent's Benched Pokémon.,Gx2,1,[3] Foul Play<br> Choose 1 of your opponent's Active Pokémon's attacks and use it as this attack.,
642175,Deino,Deino,https://tcgplayer-cdn.tcgplayer.com/product/642175_200w.jpg,3,24326,https://cpt.tcgcsv.com/wT87,2025-12-10T04:06:00.867,1,,0.01,0.1,19.98,0.04,0.01,Normal,065/086,Common,Darkness,80,Basic,"[2DDD] Dark Bite (200)<br> During your opponent's next turn, the Defending Pokémon can't retreat.",Gx2,2,,
642175,Deino,Deino,https://tcgplayer-cdn.tcgplayer.com/product/642175_200w.jpg,3,24326,https://cpt.tcgcsv.com/wT87,2025-12-10T04:06:00.867,1,,0.04,0.2,19.98,0.18,0.07,Reverse Holofoil,065/086,Common,Darkness,80,Basic,"[2DDD] Dark Bite (200)<br> During your opponent's next turn, the Defending Pokémon can't retreat.",Gx2,2,,
642176,Zweilous,Zweilous,https://tcgplayer-cdn.tcgplayer.com/product/642176_200w.jpg,3,24326,https://cpt.tcgcsv.com/xT87,2025-07-18T19:07:35.86,1,,0.01,0.12,19.98,0.07,0.01,Normal,066/086,Common,Darkness,110,Stage 1,"[CC] Double Hit (40x)
<br>Flip 2 coins. This attack does 40 damage for each heads.",Gx2,3,[DDCC] Pitch-Black Fangs (100),
642176,Zweilous,Zweilous,https://tcgplayer-cdn.tcgplayer.com/product/642176_200w.jpg,3,24326,https://cpt.tcgcsv.com/xT87,2025-07-18T19:07:35.86,1,,0.01,0.18,19.98,0.13,0.05,Reverse Holofoil,066/086,Common,Darkness,110,Stage 1,"[CC] Double Hit (40x)
<br>Flip 2 coins. This attack does 40 damage for each heads.",Gx2,3,[DDCC] Pitch-Black Fangs (100),
642177,Hydreigon ex,Hydreigon,https://tcgplayer-cdn.tcgplayer.com/product/642177_200w.jpg,3,24326,https://cpt.tcgcsv.com/zT87,2026-01-07T18:49:56.883,1,"<strong>Ability: Greedy Eater</strong> If your opponent's Basic Pokémon is Knocked Out by damage from an attack used by this Pokémon, take 1 more Prize card.",0.2,0.77,4321.0,0.53,,Holofoil,067/086,Double Rare,Darkness,330,Stage 2,"[DDDCC] Dark Bite (200)
<br>During your opponent's next turn, the Defending Pokemon can't retreat.",Gx2,3,,
642178,Ferroseed,Ferroseed,https://tcgplayer-cdn.tcgplayer.com/product/642178_200w.jpg,3,24326,https://cpt.tcgcsv.com/BT87,2025-12-10T22:13:36.103,1,,0.05,0.2,19.98,0.22,0.09,Reverse Holofoil,068/086,Common,Metal,70,Basic,[M] Zzzt (10),Rx2,2,[2M] Metal Claw (40),G-30
642178,Ferroseed,Ferroseed,https://tcgplayer-cdn.tcgplayer.com/product/642178_200w.jpg,3,24326,https://cpt.tcgcsv.com/BT87,2025-12-10T22:13:36.103,1,,0.01,0.1,19.98,0.03,0.01,Normal,068/086,Common,Metal,70,Basic,[M] Zzzt (10),Rx2,2,[2M] Metal Claw (40),G-30
642179,Ferrothorn,Ferrothorn,https://tcgplayer-cdn.tcgplayer.com/product/642179_200w.jpg,3,24326,https://cpt.tcgcsv.com/CT87,2025-12-04T22:25:19.433,1,,0.01,0.1,19.98,0.04,0.01,Normal,069/086,Uncommon,Metal,140,Stage 1,[M] Power Whip<br> This attack does 20 damage to 1 of your opponent's Pokémon for each Energy attached to this Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>,Rx2,3,[3M] Metal Claw (130),G-30
642179,Ferrothorn,Ferrothorn,https://tcgplayer-cdn.tcgplayer.com/product/642179_200w.jpg,3,24326,https://cpt.tcgcsv.com/CT87,2025-12-04T22:25:19.433,1,,0.05,0.2,19.98,0.19,0.07,Reverse Holofoil,069/086,Uncommon,Metal,140,Stage 1,[M] Power Whip<br> This attack does 20 damage to 1 of your opponent's Pokémon for each Energy attached to this Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>,Rx2,3,[3M] Metal Claw (130),G-30
642183,Durant,Durant,https://tcgplayer-cdn.tcgplayer.com/product/642183_200w.jpg,3,24326,https://cpt.tcgcsv.com/HT87,2026-03-09T14:54:55.623,1,,0.01,0.15,19.98,0.09,0.01,Normal,070/086,Uncommon,Metal,110,Basic,"[1] Bite Together (20+)<br> If Durant is on your Bench, this attack does 20 more damage.",Rx2,1,[1M] Vise Grip (50),G-30
642183,Durant,Durant,https://tcgplayer-cdn.tcgplayer.com/product/642183_200w.jpg,3,24326,https://cpt.tcgcsv.com/HT87,2026-03-09T14:54:55.623,1,,0.02,0.21,19.98,0.17,0.05,Reverse Holofoil,070/086,Uncommon,Metal,110,Basic,"[1] Bite Together (20+)<br> If Durant is on your Bench, this attack does 20 more damage.",Rx2,1,[1M] Vise Grip (50),G-30
642184,Druddigon,Druddigon,https://tcgplayer-cdn.tcgplayer.com/product/642184_200w.jpg,3,24326,https://cpt.tcgcsv.com/JT87,2026-01-07T18:24:14.327,1,,0.07,0.2,19.98,0.18,0.09,Reverse Holofoil,071/086,Uncommon,Dragon,120,Basic,[1] Shred (40)<br> This attack's damage isn't affected by any effects on your opponent's Active Pokémon.,,2,"[1RW] Ambush (90+)<br> Flip a coin. If heads, this attack does 60 more damage.",
642184,Druddigon,Druddigon,https://tcgplayer-cdn.tcgplayer.com/product/642184_200w.jpg,3,24326,https://cpt.tcgcsv.com/JT87,2026-01-07T18:24:14.327,1,,0.01,0.13,19.98,0.07,0.01,Normal,071/086,Uncommon,Dragon,120,Basic,[1] Shred (40)<br> This attack's damage isn't affected by any effects on your opponent's Active Pokémon.,,2,"[1RW] Ambush (90+)<br> Flip a coin. If heads, this attack does 60 more damage.",
642185,Patrat,Patrat,https://tcgplayer-cdn.tcgplayer.com/product/642185_200w.jpg,3,24326,https://cpt.tcgcsv.com/KT87,2026-03-09T14:58:09.857,1,,0.01,0.11,19.98,0.08,0.01,Normal,072/086,Common,Colorless,60,Basic,"[1] Procurement<br> Search your deck for an Item card, reveal it, and put it into your hand. Then, shuffle your deck.",Fx2,1,[1] Gnaw (10),
642185,Patrat,Patrat,https://tcgplayer-cdn.tcgplayer.com/product/642185_200w.jpg,3,24326,https://cpt.tcgcsv.com/KT87,2026-03-09T14:58:09.857,1,,0.02,0.2,19.98,0.19,0.05,Reverse Holofoil,072/086,Common,Colorless,60,Basic,"[1] Procurement<br> Search your deck for an Item card, reveal it, and put it into your hand. Then, shuffle your deck.",Fx2,1,[1] Gnaw (10),
642186,Watchog,Watchog,https://tcgplayer-cdn.tcgplayer.com/product/642186_200w.jpg,3,24326,https://cpt.tcgcsv.com/LT87,2025-12-10T22:51:15.56,1,,0.01,0.12,19.98,0.04,0.01,Normal,073/086,Uncommon,Colorless,90,Stage 1,"[1] Focus Energy<br> During your next turn, this Pokémon's Hyper Fang attack's base damage is 240.",Fx2,1,"[1] Hyper Fang (80)<br> Flip a coin. If tails, this attack does nothing.",
642186,Watchog,Watchog,https://tcgplayer-cdn.tcgplayer.com/product/642186_200w.jpg,3,24326,https://cpt.tcgcsv.com/LT87,2025-12-10T22:51:15.56,1,,0.05,0.2,25.0,0.15,0.05,Reverse Holofoil,073/086,Uncommon,Colorless,90,Stage 1,"[1] Focus Energy<br> During your next turn, this Pokémon's Hyper Fang attack's base damage is 240.",Fx2,1,"[1] Hyper Fang (80)<br> Flip a coin. If tails, this attack does nothing.",
642187,Lillipup,Lillipup,https://tcgplayer-cdn.tcgplayer.com/product/642187_200w.jpg,3,24326,https://cpt.tcgcsv.com/MT87,2026-03-09T14:57:35.44,1,,0.01,0.12,19.98,0.08,0.01,Normal,074/086,Common,Colorless,60,Basic,"[1] Play Rough (10+)<br> Flip a coin. If heads, this attack does 20 more damage.",Fx2,1,,
642187,Lillipup,Lillipup,https://tcgplayer-cdn.tcgplayer.com/product/642187_200w.jpg,3,24326,https://cpt.tcgcsv.com/MT87,2026-03-09T14:57:35.44,1,,0.03,0.2,19.98,0.16,0.05,Reverse Holofoil,074/086,Common,Colorless,60,Basic,"[1] Play Rough (10+)<br> Flip a coin. If heads, this attack does 20 more damage.",Fx2,1,,
642188,Herdier,Herdier,https://tcgplayer-cdn.tcgplayer.com/product/642188_200w.jpg,3,24326,https://cpt.tcgcsv.com/NT87,2026-02-09T14:21:35.287,1,,0.01,0.12,19.98,0.08,0.01,Normal,075/086,Common,Colorless,90,Stage 1,[1] Roar<br> Switch out your opponent's Active Pokémon to the Bench. <em>(Your opponent chooses the new Active Pokémon.)</em>,Fx2,1,[3] Lunge Out (70),
642188,Herdier,Herdier,https://tcgplayer-cdn.tcgplayer.com/product/642188_200w.jpg,3,24326,https://cpt.tcgcsv.com/NT87,2026-02-09T14:21:35.287,1,,0.02,0.2,19.98,0.16,0.05,Reverse Holofoil,075/086,Common,Colorless,90,Stage 1,[1] Roar<br> Switch out your opponent's Active Pokémon to the Bench. <em>(Your opponent chooses the new Active Pokémon.)</em>,Fx2,1,[3] Lunge Out (70),
642189,Stoutland,Stoutland,https://tcgplayer-cdn.tcgplayer.com/product/642189_200w.jpg,3,24326,https://cpt.tcgcsv.com/PT87,2026-02-09T14:15:45.987,1,,0.05,0.25,19.98,0.21,0.07,Reverse Holofoil,076/086,Uncommon,Colorless,160,Stage 2,[2] Odor Sleuth<br> Flip 3 coins. Put a number of cards up to the number of heads from your discard pile into your hand.,Fx2,3,"[4] Special Fang (100+)<br> If this Pokémon has any Special Energy attached, this attack does 100 more damage.",
642189,Stoutland,Stoutland,https://tcgplayer-cdn.tcgplayer.com/product/642189_200w.jpg,3,24326,https://cpt.tcgcsv.com/PT87,2026-02-09T14:15:45.987,1,,0.01,0.15,19.98,0.1,0.01,Normal,076/086,Uncommon,Colorless,160,Stage 2,[2] Odor Sleuth<br> Flip 3 coins. Put a number of cards up to the number of heads from your discard pile into your hand.,Fx2,3,"[4] Special Fang (100+)<br> If this Pokémon has any Special Energy attached, this attack does 100 more damage.",
642190,Bouffalant ex,Bouffalant,https://tcgplayer-cdn.tcgplayer.com/product/642190_200w.jpg,3,24326,https://cpt.tcgcsv.com/QT87,2025-10-31T18:39:03.527,1,<strong>Ability: Bouffer</strong> This Pokémon takes 30 less damage from attacks <em>(after applying Weakness and Resistance)</em>.,0.17,0.75,4321.0,0.55,,Holofoil,077/086,Double Rare,Colorless,220,Basic,"[3] Gold Breaker (100+)<br> If your opponent's Active Pokémon is a Pokémon ex, this attack does 100 more damage.",Fx2,2,,
642193,Tornadus,Tornadus,https://tcgplayer-cdn.tcgplayer.com/product/642193_200w.jpg,3,24326,https://cpt.tcgcsv.com/TT87,2026-01-07T19:32:14.14,1,,0.01,0.15,19.98,0.11,0.05,Holofoil,078/086,Rare,Colorless,120,Basic,[1] Wrapped in Wind<br> Attach a Basic Energy card from your hand to this Pokémon.,Lx2,1,[3] Hurricane (100)<br> Move a Basic Energy from this Pokémon to 1 of your Benched Pokémon.,F-30
642193,Tornadus,Tornadus,https://tcgplayer-cdn.tcgplayer.com/product/642193_200w.jpg,3,24326,https://cpt.tcgcsv.com/TT87,2026-01-07T19:32:14.14,1,,0.05,0.2,19.98,0.14,0.06,Reverse Holofoil,078/086,Rare,Colorless,120,Basic,[1] Wrapped in Wind<br> Attach a Basic Energy card from your hand to this Pokémon.,Lx2,1,[3] Hurricane (100)<br> Move a Basic Energy from this Pokémon to 1 of your Benched Pokémon.,F-30
642194,Energy Retrieval,None,https://tcgplayer-cdn.tcgplayer.com/product/642194_200w.jpg,3,24326,https://cpt.tcgcsv.com/VT87,2025-12-10T22:12:57.98,1,Put up to 2 Basic Energy cards from your discard pile into your hand.,0.01,0.2,19.98,0.13,,Normal,082/086,Uncommon,Trainer - Item,,,,,,,
642194,Energy Retrieval,None,https://tcgplayer-cdn.tcgplayer.com/product/642194_200w.jpg,3,24326,https://cpt.tcgcsv.com/VT87,2025-12-10T22:12:57.98,1,Put up to 2 Basic Energy cards from your discard pile into your hand.,0.1,0.25,19.98,0.23,,Reverse Holofoil,082/086,Uncommon,Trainer - Item,,,,,,,
642195,Tool Scrapper,None,https://tcgplayer-cdn.tcgplayer.com/product/642195_200w.jpg,3,24326,https://cpt.tcgcsv.com/WT87,2026-02-17T14:29:21.237,1,Choose up to 2 Pokémon Tools attached to Pokémon <em>(yours or your opponent's)</em> and discard them.,0.1,0.31,19.98,0.26,,Reverse Holofoil,085/086,Uncommon,Trainer - Item,,,,,,,
642195,Tool Scrapper,None,https://tcgplayer-cdn.tcgplayer.com/product/642195_200w.jpg,3,24326,https://cpt.tcgcsv.com/WT87,2026-02-17T14:29:21.237,1,Choose up to 2 Pokémon Tools attached to Pokémon <em>(yours or your opponent's)</em> and discard them.,0.04,0.24,19.98,0.24,0.04,Normal,085/086,Uncommon,Trainer - Item,,,,,,,
642196,Antique Plume Fossil,None,https://tcgplayer-cdn.tcgplayer.com/product/642196_200w.jpg,3,24326,https://cpt.tcgcsv.com/XT87,2025-12-10T03:58:30.513,1,"Play this card as if it were a 60-HP Basic Colorless Pokémon. This card can't be affected by any Special Conditions and can't retreat. At any time during your turn, you may discard this card from play.<br><br><strong>Ability: Plue Protection</strong><br>As long as this Pokemon is on your Bench, prevent all damage done to this Pokemon by attacks from your opponent's active Pokemon.",0.01,0.13,19.98,0.11,0.01,Normal,079/086,Common,Trainer - Item,,,,,,,
642196,Antique Plume Fossil,None,https://tcgplayer-cdn.tcgplayer.com/product/642196_200w.jpg,3,24326,https://cpt.tcgcsv.com/XT87,2025-12-10T03:58:30.513,1,"Play this card as if it were a 60-HP Basic Colorless Pokémon. This card can't be affected by any Special Conditions and can't retreat. At any time during your turn, you may discard this card from play.<br><br><strong>Ability: Plue Protection</strong><br>As long as this Pokemon is on your Bench, prevent all damage done to this Pokemon by attacks from your opponent's active Pokemon.",0.01,0.2,19.98,0.17,0.05,Reverse Holofoil,079/086,Common,Trainer - Item,,,,,,,
642197,Brave Bangle,None,https://tcgplayer-cdn.tcgplayer.com/product/642197_200w.jpg,3,24326,https://cpt.tcgcsv.com/ZT87,2026-02-17T14:24:33.19,1,"If the Pokémon this card is attached to doesn't have a Rule Box, attacks used by this Pokémon do 30 more damage to your opponent's Active Pokémon ex <em>(before applying Weakness and Resistance)</em>. <em>(Pokémon ex, Pokémon V, etc. have Rule Boxes.)</em>",0.1,0.46,19.98,0.44,,Reverse Holofoil,080/086,Uncommon,,,,,,,,
642197,Brave Bangle,None,https://tcgplayer-cdn.tcgplayer.com/product/642197_200w.jpg,3,24326,https://cpt.tcgcsv.com/ZT87,2026-02-17T14:24:33.19,1,"If the Pokémon this card is attached to doesn't have a Rule Box, attacks used by this Pokémon do 30 more damage to your opponent's Active Pokémon ex <em>(before applying Weakness and Resistance)</em>. <em>(Pokémon ex, Pokémon V, etc. have Rule Boxes.)</em>",0.05,0.3,20.0,0.27,,Normal,080/086,Uncommon,,,,,,,,
642198,Harlequin,Harlequin,https://tcgplayer-cdn.tcgplayer.com/product/642198_200w.jpg,3,24326,https://cpt.tcgcsv.com/-T87,2025-07-18T17:54:22.87,1,"Each player shuffles their hand into their deck. Then, flip a coin. If heads, you draw 5 cards, and your opponent draws 3 cards. If tails, you draw 3 cards, and your opponent draws 5 cards.",0.05,0.25,19.98,0.26,,Reverse Holofoil,083/086,Uncommon,Trainer - Supporter,,,,,,,
642198,Harlequin,Harlequin,https://tcgplayer-cdn.tcgplayer.com/product/642198_200w.jpg,3,24326,https://cpt.tcgcsv.com/-T87,2025-07-18T17:54:22.87,1,"Each player shuffles their hand into their deck. Then, flip a coin. If heads, you draw 5 cards, and your opponent draws 3 cards. If tails, you draw 3 cards, and your opponent draws 5 cards.",0.01,0.16,19.98,0.14,0.13,Normal,083/086,Uncommon,Trainer - Supporter,,,,,,,
642199,Cheren,Cheren,https://tcgplayer-cdn.tcgplayer.com/product/642199_200w.jpg,3,24326,https://cpt.tcgcsv.com/_T87,2026-02-09T14:00:22.833,1,Draw 3 cards.,0.01,0.15,19.98,0.09,0.01,Normal,081/086,Uncommon,Trainer - Supporter,,,,,,,
642199,Cheren,Cheren,https://tcgplayer-cdn.tcgplayer.com/product/642199_200w.jpg,3,24326,https://cpt.tcgcsv.com/_T87,2026-02-09T14:00:22.833,1,Draw 3 cards.,0.05,0.22,19.98,0.2,0.1,Reverse Holofoil,081/086,Uncommon,Trainer - Supporter,,,,,,,
642200,Hilda,Hilda,https://tcgplayer-cdn.tcgplayer.com/product/642200_200w.jpg,3,24326,https://cpt.tcgcsv.com/0V87,2025-07-18T17:54:23.07,1,"Search your deck for an Evolution Pokémon and an Energy card, reveal them, and put them into your hand. Then, shuffle your deck.",1.41,2.35,9000.0,2.27,,Reverse Holofoil,084/086,Uncommon,Trainer - Supporter,,,,,,,
642200,Hilda,Hilda,https://tcgplayer-cdn.tcgplayer.com/product/642200_200w.jpg,3,24326,https://cpt.tcgcsv.com/0V87,2025-07-18T17:54:23.07,1,"Search your deck for an Evolution Pokémon and an Energy card, reveal them, and put them into your hand. Then, shuffle your deck.",1.15,2.21,225.0,1.93,,Normal,084/086,Uncommon,Trainer - Supporter,,,,,,,
642201,Ignition Energy,None,https://tcgplayer-cdn.tcgplayer.com/product/642201_200w.jpg,3,24326,https://cpt.tcgcsv.com/2V87,2026-02-02T23:44:54.937,1,"If this card is attached to 1 of your Pokémon, discard it at the end of your turn.<br>As long as this card is attached to a Pokémon, it provides [Colorless] Energy.<br>If this card is attached to an Evolution Pokémon, it provides [Colorless][Colorless][Colorless] Energy.",0.2,0.37,19.98,0.36,,Normal,086/086,Uncommon,,,,,,,,
642201,Ignition Energy,None,https://tcgplayer-cdn.tcgplayer.com/product/642201_200w.jpg,3,24326,https://cpt.tcgcsv.com/2V87,2026-02-02T23:44:54.937,1,"If this card is attached to 1 of your Pokémon, discard it at the end of your turn.<br>As long as this card is attached to a Pokémon, it provides [Colorless] Energy.<br>If this card is attached to an Evolution Pokémon, it provides [Colorless][Colorless][Colorless] Energy.",0.2,0.41,19.98,0.36,,Reverse Holofoil,086/086,Uncommon,,,,,,,,
642202,Sewaddle - 087/086,Sewaddle,https://tcgplayer-cdn.tcgplayer.com/product/642202_200w.jpg,3,24326,https://cpt.tcgcsv.com/3V87,2025-07-18T17:54:23.783,1,,10.0,15.29,133.1,12.89,,Holofoil,087/086,Illustration Rare,Grass,50,Basic,[G] Bug Bite (20),Rx2,1,,
642203,Swadloon - 088/086,Swadloon,https://tcgplayer-cdn.tcgplayer.com/product/642203_200w.jpg,3,24326,https://cpt.tcgcsv.com/5V87,2025-07-18T17:54:24.317,1,"<strong>Ability: Leaf Heal</strong> Once during your turn, you may heal 20 damage from your Active Pokémon.",5.75,8.55,79.86,7.61,,Holofoil,088/086,Illustration Rare,Grass,80,Stage 1,[1G] Bug Buzz (40),Rx2,2,,
642204,Leavanny - 089/086,Leavanny,https://tcgplayer-cdn.tcgplayer.com/product/642204_200w.jpg,3,24326,https://cpt.tcgcsv.com/6V87,2025-07-18T17:54:24.473,1,,21.35,29.25,223.4,21.9,,Holofoil,089/086,Illustration Rare,Grass,130,Stage 2,[1] Healing Wrapping<br> Heal 100 damage from each of your Basic Pokémon.,Rx2,1,"[1G] X-Scissor (90+)<br> Flip a coin. If heads, this attack does 40 more damage.",
642205,Cottonee - 090/086,Cottonee,https://tcgplayer-cdn.tcgplayer.com/product/642205_200w.jpg,3,24326,https://cpt.tcgcsv.com/7V87,2025-07-18T17:54:24.663,1,,4.95,7.5,75.0,7.0,,Holofoil,090/086,Illustration Rare,Grass,60,Basic,[G] Absorb (10)<br> Heal 10 damage from this Pokémon.,Rx2,1,,
642206,Deerling - 091/086,Deerling,https://tcgplayer-cdn.tcgplayer.com/product/642206_200w.jpg,3,24326,https://cpt.tcgcsv.com/8V87,2025-07-18T17:54:24.83,1,,14.0,17.57,146.3,15.28,,Holofoil,091/086,Illustration Rare,Grass,70,Basic,[2] Rear Kick (30),Rx2,1,,
642207,Sawsbuck - 092/086,Sawsbuck,https://tcgplayer-cdn.tcgplayer.com/product/642207_200w.jpg,3,24326,https://cpt.tcgcsv.com/9V87,2026-02-09T14:11:54.5,1,,35.0,44.99,60.0,37.72,,Holofoil,092/086,Illustration Rare,Grass,130,Stage 1,[2] Push Down (50)<br> Switch out your opponent's Active Pokémon to the Bench. <em>(Your opponent chooses the new Active Pokémon.)</em>,Rx2,2,[2C] Solar Beam (100),
642208,Shelmet - 093/086,Shelmet,https://tcgplayer-cdn.tcgplayer.com/product/642208_200w.jpg,3,24326,https://cpt.tcgcsv.com/bV87,2025-07-18T17:54:25.37,1,"<strong>Ability: Stimulated Evolution</strong> If you have Karrablast in play, this Pokémon can evolve during your first turn or the turn you play it.",3.39,5.0,58.0,4.59,,Holofoil,093/086,Illustration Rare,Grass,60,Basic,[1] Headbutt Bounce (10),Rx2,3,,
642209,Accelgor - 094/086,Accelgor,https://tcgplayer-cdn.tcgplayer.com/product/642209_200w.jpg,3,24326,https://cpt.tcgcsv.com/cV87,2026-02-09T14:18:00.023,1,,10.63,12.03,200.0,11.46,13.98,Holofoil,094/086,Illustration Rare,Grass,100,Stage 1,"[G] Acid Spray (50)<br> Flip a coin. If heads, discard an Energy from your opponent's Active Pokémon.",Rx2,1,,
642210,Virizion - 095/086,Virizion,https://tcgplayer-cdn.tcgplayer.com/product/642210_200w.jpg,3,24326,https://cpt.tcgcsv.com/dV87,2025-07-18T17:54:25.79,1,,23.76,29.88,257.3,25.79,,Holofoil,095/086,Illustration Rare,Grass,120,Basic,[G] Giga Drain (30)<br> Heal from this Pokémon the same amount of damage you did to your opponent's Active Pokémon.,Rx2,1,"[1GG] Emerald Blade (130)<br> During your next turn, this Pokémon can't attack.",
642211,Tepig - 096/086,Tepig,https://tcgplayer-cdn.tcgplayer.com/product/642211_200w.jpg,3,24326,https://cpt.tcgcsv.com/fV87,2025-07-18T17:54:25.973,1,,19.0,23.02,518.92,21.08,,Holofoil,096/086,Illustration Rare,Fire,70,Basic,[R] Tackle (10),Wx2,1,[RR] Rollout (30),
642212,Pignite - 097/086,Pignite,https://tcgplayer-cdn.tcgplayer.com/product/642212_200w.jpg,3,24326,https://cpt.tcgcsv.com/gV87,2025-07-18T17:54:26.147,1,,8.0,10.27,101.7,9.7,,Holofoil,097/086,Illustration Rare,Fire,110,Stage 1,[R] Combustion (30),Wx2,3,[1RR] Heat Crash (80),
642213,Emboar - 098/086,Emboar,https://tcgplayer-cdn.tcgplayer.com/product/642213_200w.jpg,3,24326,https://cpt.tcgcsv.com/hV87,2026-02-07T00:16:35.09,1,"<strong>Ability: Inferno Fandango</strong> As often as you like during your turn, you may attach a Basic Fire Energy card from your hand to 1 of your Pokémon.",37.0,45.85,319.2,37.6,,Holofoil,098/086,Illustration Rare,Fire,180,Stage 2,[1RRR] Heat Crash (120),Wx2,4,,
642214,Pansear - 099/086,Pansear,https://tcgplayer-cdn.tcgplayer.com/product/642214_200w.jpg,3,24326,https://cpt.tcgcsv.com/jV87,2025-07-18T17:54:26.517,1,,7.5,10.5,88.0,8.98,,Holofoil,099/086,Illustration Rare,Fire,70,Basic,[1] Collect<br> Draw a card.,Wx2,1,[2] Scratch (30),
642215,Simisear - 100/086,Simisear,https://tcgplayer-cdn.tcgplayer.com/product/642215_200w.jpg,3,24326,https://cpt.tcgcsv.com/kV87,2026-02-07T00:18:48.17,1,,8.89,12.34,88.38,10.62,14.28,Holofoil,100/086,Illustration Rare,Fire,100,Stage 1,[2] Gentle Slap (70),Wx2,1,,
642216,Heatmor - 104/086,Heatmor,https://tcgplayer-cdn.tcgplayer.com/product/642216_200w.jpg,3,24326,https://cpt.tcgcsv.com/lV87,2025-07-18T17:54:27.347,1,,4.3,6.16,62.7,5.55,,Holofoil,104/086,Illustration Rare,Fire,120,Basic,"[R] Licking Catch<br> Search your deck for up to 3 in any combination of Fire Pokémon and Basic Fire Energy cards, reveal them, and put them into your hand. Then, shuffle your deck.",Wx2,2,[RR] Fire Claws (60),
642217,Oshawott - 105/086,Oshawott,https://tcgplayer-cdn.tcgplayer.com/product/642217_200w.jpg,3,24326,https://cpt.tcgcsv.com/mV87,2025-07-18T17:54:27.503,1,,50.0,69.99,490.0,51.59,,Holofoil,105/086,Illustration Rare,Water,70,Basic,[W] Tackle (10),Lx2,1,[WW] Water Gun (30),
642218,Dewott - 106/086,Dewott,https://tcgplayer-cdn.tcgplayer.com/product/642218_200w.jpg,3,24326,https://cpt.tcgcsv.com/nV87,2025-07-18T17:54:27.66,1,,12.75,16.0,151.3,14.9,,Holofoil,106/086,Illustration Rare,Water,100,Stage 1,[W] Energized Shell (30x)<br> This attack does 30 damage for each Energy attached to this Pokémon.,Lx2,1,,
