sale_date,title,price,platform,card,set_name,variant,grade,grading_company,keep,notes,grade_pop,total_pop
2026-01-16,Deoxys VSTAR PSA 8,24.5,eBay,Deoxys VSTAR,Crown Zenith,Ultra Rare,8.0,PSA,yes,,657.0,10221.0
2025-09-28,Deoxys VSTAR PSA 8,29.99,eBay,Deoxys VSTAR,Crown Zenith,Ultra Rare,8.0,PSA,yes,,657.0,10221.0
2025-09-22,Deoxys VSTAR PSA 8,19.99,eBay,Deoxys VSTAR,Crown Zenith,Ultra Rare,8.0,PSA,yes,,657.0,10221.0
2025-08-28,Deoxys VSTAR PSA 8,19.5,eBay,Deoxys VSTAR,Crown Zenith,Ultra Rare,8.0,PSA,yes,,657.0,10221.0
2025-07-22,Deoxys VSTAR PSA 8,25.99,eBay,Deoxys VSTAR,Crown Zenith,Ultra Rare,8.0,PSA,yes,,657.0,10221.0
2025-07-18,Deoxys VSTAR PSA 8,19.5,eBay,Deoxys VSTAR,Crown Zenith,Ultra Rare,8.0,PSA,yes,,657.0,10221.0
2025-07-18,Deoxys VSTAR PSA 8,17.01,eBay,Deoxys VSTAR,Crown Zenith,Ultra Rare,8.0,PSA,yes,,657.0,10221.0
2025-07-12,Deoxys VSTAR PSA 8,11.5,eBay,Deoxys VSTAR,Crown Zenith,Ultra Rare,8.0,PSA,yes,,657.0,10221.0
2025-07-10,Deoxys VSTAR PSA 8,12.5,eBay,Deoxys VSTAR,Crown Zenith,Ultra Rare,8.0,PSA,yes,,657.0,10221.0
2025-09-21,Deoxys VSTAR PSA 8,26.0,eBay,Deoxys VSTAR,Crown Zenith,Ultra Rare,8.0,PSA,yes,,657.0,10221.0
2025-11-03,Deoxys VSTAR PSA 8,20.5,eBay,Deoxys VSTAR,Crown Zenith,Ultra Rare,8.0,PSA,yes,,657.0,10221.0
2025-08-24,Deoxys VSTAR PSA 8,17.0,eBay,Deoxys VSTAR,Crown Zenith,Ultra Rare,8.0,PSA,yes,,657.0,10221.0
2025-10-14,Deoxys VSTAR PSA 8,20.5,eBay,Deoxys VSTAR,Crown Zenith,Ultra Rare,8.0,PSA,yes,,657.0,10221.0
2025-12-29,Deoxys VSTAR PSA 8,13.0,eBay,Deoxys VSTAR,Crown Zenith,Ultra Rare,8.0,PSA,yes,,657.0,10221.0
2026-04-12,Deoxys VSTAR PSA 8,34.99,eBay,Deoxys VSTAR,Crown Zenith,Ultra Rare,8.0,PSA,yes,,657.0,10221.0
2026-04-19,Deoxys VSTAR PSA 8,39.0,eBay,Deoxys VSTAR,Crown Zenith,Ultra Rare,8.0,PSA,yes,,657.0,10221.0
2025-09-11,Deoxys VSTAR PSA 8,26.29,eBay,Deoxys VSTAR,Crown Zenith,Ultra Rare,8.0,PSA,yes,,657.0,10221.0
2025-10-05,Deoxys VSTAR PSA 8,29.99,eBay,Deoxys VSTAR,Crown Zenith,Ultra Rare,8.0,PSA,yes,,657.0,10221.0
2025-10-29,Deoxys VSTAR PSA 8,22.5,eBay,Deoxys VSTAR,Crown Zenith,Ultra Rare,8.0,PSA,yes,,657.0,10221.0
2026-03-18,Deoxys VSTAR PSA 8,24.0,eBay,Deoxys VSTAR,Crown Zenith,Ultra Rare,8.0,PSA,yes,,657.0,10221.0
2025-09-27,Deoxys VSTAR PSA 8,24.99,eBay,Deoxys VSTAR,Crown Zenith,Ultra Rare,8.0,PSA,yes,,657.0,10221.0
2025-09-25,Deoxys VSTAR PSA 8,26.97,eBay,Deoxys VSTAR,Crown Zenith,Ultra Rare,8.0,PSA,yes,,657.0,10221.0
2025-12-21,Deoxys VSTAR PSA 7,21.5,eBay,Deoxys VSTAR,Crown Zenith,Ultra Rare,7.0,PSA,yes,,104.0,10221.0
2025-11-05,Deoxys VSTAR PSA 7,30.0,eBay,Deoxys VSTAR,Crown Zenith,Ultra Rare,7.0,PSA,yes,,104.0,10221.0
2025-03-22,Deoxys VSTAR PSA 7,21.99,eBay,Deoxys VSTAR,Crown Zenith,Ultra Rare,7.0,PSA,yes,,104.0,10221.0
2024-08-30,Deoxys VSTAR PSA 7,29.39,eBay,Deoxys VSTAR,Crown Zenith,Ultra Rare,7.0,PSA,yes,,104.0,10221.0
2024-04-27,Deoxys VSTAR PSA 7,10.0,eBay,Deoxys VSTAR,Crown Zenith,Ultra Rare,7.0,PSA,yes,,104.0,10221.0
2023-05-16,Deoxys VSTAR PSA 7,11.99,eBay,Deoxys VSTAR,Crown Zenith,Ultra Rare,7.0,PSA,yes,,104.0,10221.0
2026-04-23,Hisuian Zoroark VSTAR PSA 10,120.0,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,10.0,PSA,yes,,6104.0,9897.0
2026-04-23,Hisuian Zoroark VSTAR PSA 10,124.99,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,10.0,PSA,yes,,6104.0,9897.0
2026-04-22,Hisuian Zoroark VSTAR PSA 10,124.99,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,10.0,PSA,yes,,6104.0,9897.0
2026-04-19,Hisuian Zoroark VSTAR PSA 10,117.5,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,10.0,PSA,yes,,6104.0,9897.0
2026-04-19,Hisuian Zoroark VSTAR PSA 10,124.99,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,10.0,PSA,yes,,6104.0,9897.0
2026-04-17,Hisuian Zoroark VSTAR PSA 10,146.07,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,10.0,PSA,yes,,6104.0,9897.0
2026-04-16,Hisuian Zoroark VSTAR PSA 10,125.0,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,10.0,PSA,yes,,6104.0,9897.0
2026-04-10,Hisuian Zoroark VSTAR PSA 10,106.0,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,10.0,PSA,yes,,6104.0,9897.0
2026-04-09,Hisuian Zoroark VSTAR PSA 10,113.9,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,10.0,PSA,yes,,6104.0,9897.0
2026-04-08,Hisuian Zoroark VSTAR PSA 10,112.0,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,10.0,PSA,yes,,6104.0,9897.0
2026-04-06,Hisuian Zoroark VSTAR PSA 10,165.0,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,10.0,PSA,yes,,6104.0,9897.0
2026-04-05,Hisuian Zoroark VSTAR PSA 10,109.99,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,10.0,PSA,yes,,6104.0,9897.0
2026-04-05,Hisuian Zoroark VSTAR PSA 10,100.0,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,10.0,PSA,yes,,6104.0,9897.0
2026-04-04,Hisuian Zoroark VSTAR PSA 10,136.84,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,10.0,PSA,yes,,6104.0,9897.0
2026-04-03,Hisuian Zoroark VSTAR PSA 10,100.0,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,10.0,PSA,yes,,6104.0,9897.0
2026-04-03,Hisuian Zoroark VSTAR PSA 10,102.5,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,10.0,PSA,yes,,6104.0,9897.0
2026-04-01,Hisuian Zoroark VSTAR PSA 10,110.0,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,10.0,PSA,yes,,6104.0,9897.0
2026-03-31,Hisuian Zoroark VSTAR PSA 10,90.0,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,10.0,PSA,yes,,6104.0,9897.0
2026-03-31,Hisuian Zoroark VSTAR PSA 10,110.5,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,10.0,PSA,yes,,6104.0,9897.0
2026-03-29,Hisuian Zoroark VSTAR PSA 10,88.0,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,10.0,PSA,yes,,6104.0,9897.0
2026-03-29,Hisuian Zoroark VSTAR PSA 10,100.0,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,10.0,PSA,yes,,6104.0,9897.0
2026-03-28,Hisuian Zoroark VSTAR PSA 10,93.57,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,10.0,PSA,yes,,6104.0,9897.0
2026-03-26,Hisuian Zoroark VSTAR PSA 10,100.0,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,10.0,PSA,yes,,6104.0,9897.0
2026-03-25,Hisuian Zoroark VSTAR PSA 10,118.0,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,10.0,PSA,yes,,6104.0,9897.0
2026-03-25,Hisuian Zoroark VSTAR PSA 10,102.99,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,10.0,PSA,yes,,6104.0,9897.0
2026-03-25,Hisuian Zoroark VSTAR PSA 10,107.0,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,10.0,PSA,yes,,6104.0,9897.0
2026-03-23,Hisuian Zoroark VSTAR PSA 10,114.99,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,10.0,PSA,yes,,6104.0,9897.0
2026-03-23,Hisuian Zoroark VSTAR PSA 10,98.0,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,10.0,PSA,yes,,6104.0,9897.0
2026-03-22,Hisuian Zoroark VSTAR PSA 10,100.0,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,10.0,PSA,yes,,6104.0,9897.0
2026-03-21,Hisuian Zoroark VSTAR PSA 10,100.0,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,10.0,PSA,yes,,6104.0,9897.0
2026-04-20,Hisuian Zoroark VSTAR PSA 9,39.99,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,9.0,PSA,yes,,3162.0,9897.0
2026-04-09,Hisuian Zoroark VSTAR PSA 9,32.0,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,9.0,PSA,yes,,3162.0,9897.0
2026-04-03,Hisuian Zoroark VSTAR PSA 9,37.0,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,9.0,PSA,yes,,3162.0,9897.0
2026-04-02,Hisuian Zoroark VSTAR PSA 9,42.99,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,9.0,PSA,yes,,3162.0,9897.0
2026-03-29,Hisuian Zoroark VSTAR PSA 9,35.0,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,9.0,PSA,yes,,3162.0,9897.0
2026-03-27,Hisuian Zoroark VSTAR PSA 9,32.5,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,9.0,PSA,yes,,3162.0,9897.0
2026-03-22,Hisuian Zoroark VSTAR PSA 9,30.0,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,9.0,PSA,yes,,3162.0,9897.0
2026-03-19,Hisuian Zoroark VSTAR PSA 9,37.0,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,9.0,PSA,yes,,3162.0,9897.0
2026-03-16,Hisuian Zoroark VSTAR PSA 9,36.0,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,9.0,PSA,yes,,3162.0,9897.0
2026-03-14,Hisuian Zoroark VSTAR PSA 9,35.0,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,9.0,PSA,yes,,3162.0,9897.0
2026-03-13,Hisuian Zoroark VSTAR PSA 9,39.0,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,9.0,PSA,yes,,3162.0,9897.0
2026-03-05,Hisuian Zoroark VSTAR PSA 9,34.99,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,9.0,PSA,yes,,3162.0,9897.0
2026-03-05,Hisuian Zoroark VSTAR PSA 9,46.0,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,9.0,PSA,yes,,3162.0,9897.0
2026-03-02,Hisuian Zoroark VSTAR PSA 9,34.0,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,9.0,PSA,yes,,3162.0,9897.0
2026-02-25,Hisuian Zoroark VSTAR PSA 9,40.0,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,9.0,PSA,yes,,3162.0,9897.0
2026-02-24,Hisuian Zoroark VSTAR PSA 9,28.0,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,9.0,PSA,yes,,3162.0,9897.0
2026-02-21,Hisuian Zoroark VSTAR PSA 9,24.99,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,9.0,PSA,yes,,3162.0,9897.0
2026-02-18,Hisuian Zoroark VSTAR PSA 9,38.02,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,9.0,PSA,yes,,3162.0,9897.0
2026-02-14,Hisuian Zoroark VSTAR PSA 9,31.0,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,9.0,PSA,yes,,3162.0,9897.0
2026-02-14,Hisuian Zoroark VSTAR PSA 9,34.99,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,9.0,PSA,yes,,3162.0,9897.0
2026-02-11,Hisuian Zoroark VSTAR PSA 9,22.5,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,9.0,PSA,yes,,3162.0,9897.0
2026-02-11,Hisuian Zoroark VSTAR PSA 9,27.0,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,9.0,PSA,yes,,3162.0,9897.0
2026-02-08,Hisuian Zoroark VSTAR PSA 9,29.99,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,9.0,PSA,yes,,3162.0,9897.0
2026-02-04,Hisuian Zoroark VSTAR PSA 9,38.0,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,9.0,PSA,yes,,3162.0,9897.0
2026-02-04,Hisuian Zoroark VSTAR PSA 9,29.0,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,9.0,PSA,yes,,3162.0,9897.0
2026-02-02,Hisuian Zoroark VSTAR PSA 9,45.38,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,9.0,PSA,yes,,3162.0,9897.0
2026-02-01,Hisuian Zoroark VSTAR PSA 9,31.99,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,9.0,PSA,yes,,3162.0,9897.0
2026-01-30,Hisuian Zoroark VSTAR PSA 9,45.0,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,9.0,PSA,yes,,3162.0,9897.0
2026-01-28,Hisuian Zoroark VSTAR PSA 9,34.99,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,9.0,PSA,yes,,3162.0,9897.0
2026-03-19,Hisuian Zoroark VSTAR PSA 8,29.5,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,8.0,PSA,yes,,492.0,9897.0
2026-03-17,Hisuian Zoroark VSTAR PSA 8,24.0,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,8.0,PSA,yes,,492.0,9897.0
2026-01-17,Hisuian Zoroark VSTAR PSA 8,37.99,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,8.0,PSA,yes,,492.0,9897.0
2026-01-02,Hisuian Zoroark VSTAR PSA 8.5,15.5,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,8.5,PSA,yes,,2.0,9897.0
2026-01-02,Hisuian Zoroark VSTAR PSA 8,24.5,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,8.0,PSA,yes,,492.0,9897.0
2025-11-03,Hisuian Zoroark VSTAR PSA 8,15.5,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,8.0,PSA,yes,,492.0,9897.0
2025-09-28,Hisuian Zoroark VSTAR PSA 8,18.51,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,8.0,PSA,yes,,492.0,9897.0
2025-08-29,Hisuian Zoroark VSTAR PSA 8,25.0,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,8.0,PSA,yes,,492.0,9897.0
2025-08-20,Hisuian Zoroark VSTAR PSA 8,22.0,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,8.0,PSA,yes,,492.0,9897.0
2025-06-27,Hisuian Zoroark VSTAR PSA 8,20.0,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,8.0,PSA,yes,,492.0,9897.0
2025-03-21,Hisuian Zoroark VSTAR PSA 8,22.51,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,8.0,PSA,yes,,492.0,9897.0
2025-03-11,Hisuian Zoroark VSTAR PSA 8,13.5,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,8.0,PSA,yes,,492.0,9897.0
2025-03-08,Hisuian Zoroark VSTAR PSA 8,19.99,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,8.0,PSA,yes,,492.0,9897.0
2025-02-14,Hisuian Zoroark VSTAR PSA 8,17.5,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,8.0,PSA,yes,,492.0,9897.0
2024-12-25,Hisuian Zoroark VSTAR PSA 8,21.79,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,8.0,PSA,yes,,492.0,9897.0
2024-08-27,Hisuian Zoroark VSTAR PSA 8,19.99,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,8.0,PSA,yes,,492.0,9897.0
2024-08-04,Hisuian Zoroark VSTAR PSA 8,14.99,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,8.0,PSA,yes,,492.0,9897.0
2024-07-09,Hisuian Zoroark VSTAR PSA 8,10.5,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,8.0,PSA,yes,,492.0,9897.0
2024-06-15,Hisuian Zoroark VSTAR PSA 8,15.0,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,8.0,PSA,yes,,492.0,9897.0
2024-05-18,Hisuian Zoroark VSTAR PSA 8,15.0,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,8.0,PSA,yes,,492.0,9897.0
2024-01-10,Hisuian Zoroark VSTAR PSA 8,4.25,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,8.0,PSA,yes,,492.0,9897.0
2023-11-07,Hisuian Zoroark VSTAR PSA 8,21.99,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,8.0,PSA,yes,,492.0,9897.0
2023-10-29,Hisuian Zoroark VSTAR PSA 8,11.5,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,8.0,PSA,yes,,492.0,9897.0
2023-08-16,Hisuian Zoroark VSTAR PSA 8,42.97,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,8.0,PSA,yes,,492.0,9897.0
2023-08-16,Hisuian Zoroark VSTAR PSA 8,21.95,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,8.0,PSA,yes,,492.0,9897.0
2023-06-23,Hisuian Zoroark VSTAR PSA 8,22.94,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,8.0,PSA,yes,,492.0,9897.0
2025-07-31,Hisuian Zoroark VSTAR PSA 6,20.0,eBay,Hisuian Zoroark VSTAR,Crown Zenith,Ultra Rare,6.0,PSA,yes,,33.0,9897.0
2026-04-20,Simisear VSTAR PSA 10,108.76,eBay,Simisear VSTAR,Crown Zenith,Ultra Rare,10.0,PSA,yes,,2955.0,5478.0
2026-04-19,Simisear VSTAR PSA 10,122.5,eBay,Simisear VSTAR,Crown Zenith,Ultra Rare,10.0,PSA,yes,,2955.0,5478.0
2026-04-19,Simisear VSTAR PSA 10,127.5,eBay,Simisear VSTAR,Crown Zenith,Ultra Rare,10.0,PSA,yes,,2955.0,5478.0
2026-04-18,Simisear VSTAR PSA 10,124.99,eBay,Simisear VSTAR,Crown Zenith,Ultra Rare,10.0,PSA,yes,,2955.0,5478.0
2026-04-17,Simisear VSTAR PSA 10,129.99,eBay,Simisear VSTAR,Crown Zenith,Ultra Rare,10.0,PSA,yes,,2955.0,5478.0
2026-04-16,Simisear VSTAR PSA 10,124.99,eBay,Simisear VSTAR,Crown Zenith,Ultra Rare,10.0,PSA,yes,,2955.0,5478.0
2026-04-16,Simisear VSTAR PSA 10,136.88,eBay,Simisear VSTAR,Crown Zenith,Ultra Rare,10.0,PSA,yes,,2955.0,5478.0
2026-04-14,Simisear VSTAR PSA 10,120.0,eBay,Simisear VSTAR,Crown Zenith,Ultra Rare,10.0,PSA,yes,,2955.0,5478.0
2026-04-13,Simisear VSTAR PSA 10,105.5,eBay,Simisear VSTAR,Crown Zenith,Ultra Rare,10.0,PSA,yes,,2955.0,5478.0
2026-04-07,Simisear VSTAR PSA 10,110.0,eBay,Simisear VSTAR,Crown Zenith,Ultra Rare,10.0,PSA,yes,,2955.0,5478.0
2026-04-05,Simisear VSTAR PSA 10,121.5,eBay,Simisear VSTAR,Crown Zenith,Ultra Rare,10.0,PSA,yes,,2955.0,5478.0
2026-04-04,Simisear VSTAR PSA 10,114.99,eBay,Simisear VSTAR,Crown Zenith,Ultra Rare,10.0,PSA,yes,,2955.0,5478.0
2026-04-04,Simisear VSTAR PSA 10,112.5,eBay,Simisear VSTAR,Crown Zenith,Ultra Rare,10.0,PSA,yes,,2955.0,5478.0
2026-04-04,Simisear VSTAR PSA 10,107.5,eBay,Simisear VSTAR,Crown Zenith,Ultra Rare,10.0,PSA,yes,,2955.0,5478.0
2026-04-03,Simisear VSTAR PSA 10,126.05,eBay,Simisear VSTAR,Crown Zenith,Ultra Rare,10.0,PSA,yes,,2955.0,5478.0
2026-04-03,Simisear VSTAR PSA 10,135.5,eBay,Simisear VSTAR,Crown Zenith,Ultra Rare,10.0,PSA,yes,,2955.0,5478.0
2026-04-03,Simisear VSTAR PSA 10,120.0,eBay,Simisear VSTAR,Crown Zenith,Ultra Rare,10.0,PSA,yes,,2955.0,5478.0
2026-04-02,Simisear VSTAR PSA 10,105.0,eBay,Simisear VSTAR,Crown Zenith,Ultra Rare,10.0,PSA,yes,,2955.0,5478.0
2026-04-01,Simisear VSTAR PSA 10,130.0,eBay,Simisear VSTAR,Crown Zenith,Ultra Rare,10.0,PSA,yes,,2955.0,5478.0
2026-03-31,Simisear VSTAR PSA 10,114.99,eBay,Simisear VSTAR,Crown Zenith,Ultra Rare,10.0,PSA,yes,,2955.0,5478.0
2026-03-30,Simisear VSTAR PSA 10,99.51,eBay,Simisear VSTAR,Crown Zenith,Ultra Rare,10.0,PSA,yes,,2955.0,5478.0
2026-03-29,Simisear VSTAR PSA 10,110.0,eBay,Simisear VSTAR,Crown Zenith,Ultra Rare,10.0,PSA,yes,,2955.0,5478.0
2026-03-29,Simisear VSTAR PSA 10,125.0,eBay,Simisear VSTAR,Crown Zenith,Ultra Rare,10.0,PSA,yes,,2955.0,5478.0
2026-03-26,Simisear VSTAR PSA 10,116.5,eBay,Simisear VSTAR,Crown Zenith,Ultra Rare,10.0,PSA,yes,,2955.0,5478.0
2026-03-20,Simisear VSTAR PSA 10,105.0,eBay,Simisear VSTAR,Crown Zenith,Ultra Rare,10.0,PSA,yes,,2955.0,5478.0
2026-03-20,Simisear VSTAR PSA 10,100.0,eBay,Simisear VSTAR,Crown Zenith,Ultra Rare,10.0,PSA,yes,,2955.0,5478.0
2026-03-20,Simisear VSTAR PSA 10,117.5,eBay,Simisear VSTAR,Crown Zenith,Ultra Rare,10.0,PSA,yes,,2955.0,5478.0
2026-03-19,Simisear VSTAR PSA 10,110.0,eBay,Simisear VSTAR,Crown Zenith,Ultra Rare,10.0,PSA,yes,,2955.0,5478.0
2026-03-17,Simisear VSTAR PSA 10,115.0,eBay,Simisear VSTAR,Crown Zenith,Ultra Rare,10.0,PSA,yes,,2955.0,5478.0
2026-04-18,Simisear VSTAR PSA 9,46.63,eBay,Simisear VSTAR,Crown Zenith,Ultra Rare,9.0,PSA,yes,,2061.0,5478.0
2026-04-11,Simisear VSTAR PSA 9,40.0,eBay,Simisear VSTAR,Crown Zenith,Ultra Rare,9.0,PSA,yes,,2061.0,5478.0
2026-04-09,Simisear VSTAR PSA 9,28.0,eBay,Simisear VSTAR,Crown Zenith,Ultra Rare,9.0,PSA,yes,,2061.0,5478.0
2026-04-06,Simisear VSTAR PSA 9,39.99,eBay,Simisear VSTAR,Crown Zenith,Ultra Rare,9.0,PSA,yes,,2061.0,5478.0
2026-04-06,Simisear VSTAR PSA 9,26.9,eBay,Simisear VSTAR,Crown Zenith,Ultra Rare,9.0,PSA,yes,,2061.0,5478.0
2026-03-29,Simisear VSTAR PSA 9,37.5,eBay,Simisear VSTAR,Crown Zenith,Ultra Rare,9.0,PSA,yes,,2061.0,5478.0
2026-03-23,Simisear VSTAR PSA 9,27.0,eBay,Simisear VSTAR,Crown Zenith,Ultra Rare,9.0,PSA,yes,,2061.0,5478.0
2026-03-18,Simisear VSTAR PSA 9,44.95,eBay,Simisear VSTAR,Crown Zenith,Ultra Rare,9.0,PSA,yes,,2061.0,5478.0
2026-03-14,Simisear VSTAR PSA 9,30.0,eBay,Simisear VSTAR,Crown Zenith,Ultra Rare,9.0,PSA,yes,,2061.0,5478.0
2026-03-08,Simisear VSTAR PSA 9,40.0,eBay,Simisear VSTAR,Crown Zenith,Ultra Rare,9.0,PSA,yes,,2061.0,5478.0
2026-03-08,Simisear VSTAR PSA 9,29.95,eBay,Simisear VSTAR,Crown Zenith,Ultra Rare,9.0,PSA,yes,,2061.0,5478.0
2026-03-07,Simisear VSTAR PSA 9,31.0,eBay,Simisear VSTAR,Crown Zenith,Ultra Rare,9.0,PSA,yes,,2061.0,5478.0
2026-03-07,Simisear VSTAR PSA 9,26.0,eBay,Simisear VSTAR,Crown Zenith,Ultra Rare,9.0,PSA,yes,,2061.0,5478.0
2026-03-06,Simisear VSTAR PSA 9,25.0,eBay,Simisear VSTAR,Crown Zenith,Ultra Rare,9.0,PSA,yes,,2061.0,5478.0
2026-03-05,Simisear VSTAR PSA 9,27.0,eBay,Simisear VSTAR,Crown Zenith,Ultra Rare,9.0,PSA,yes,,2061.0,5478.0
2026-03-03,Simisear VSTAR PSA 9,32.67,eBay,Simisear VSTAR,Crown Zenith,Ultra Rare,9.0,PSA,yes,,2061.0,5478.0
2026-03-03,Simisear VSTAR PSA 9,36.85,eBay,Simisear VSTAR,Crown Zenith,Ultra Rare,9.0,PSA,yes,,2061.0,5478.0
2026-03-02,Simisear VSTAR PSA 9,30.0,eBay,Simisear VSTAR,Crown Zenith,Ultra Rare,9.0,PSA,yes,,2061.0,5478.0
2026-02-25,Simisear VSTAR PSA 9,31.0,eBay,Simisear VSTAR,Crown Zenith,Ultra Rare,9.0,PSA,yes,,2061.0,5478.0
2026-02-18,Simisear VSTAR PSA 9,26.0,eBay,Simisear VSTAR,Crown Zenith,Ultra Rare,9.0,PSA,yes,,2061.0,5478.0
2026-02-16,Simisear VSTAR PSA 9,23.5,eBay,Simisear VSTAR,Crown Zenith,Ultra Rare,9.0,PSA,yes,,2061.0,5478.0
2026-01-19,Simisear VSTAR PSA 9,29.8,eBay,Simisear VSTAR,Crown Zenith,Ultra Rare,9.0,PSA,yes,,2061.0,5478.0
